tiers_key,ca,TOTMVTC,TOTMVTD,TOTMVTCnet,TOTMVTDnet,ENG,MontImp,encours,Encours_Moyen_Debiteur,Encours_Moyen_crediteur,INCIDENTCHQ,INCIDENTCHQ_R,INCIDENTCHQ_N_R,Interdit,InterditAct,NBIMP,Interet_Non_ECHU,Encaiss_Recu,NBECHEANCE,Code_Classe,Var Signalitiques.Code_Profession,Var Signalitiques.Profession,Var Signalitiques.Code_Activite_Economique,Var Signalitiques.Activite_Economique,Var Signalitiques.Code_secteur_activite,Var Signalitiques.Secteur_Activite,Var Signalitiques.Ville,Var Signalitiques.Code_Postal,Var Signalitiques.Date_Ouverture
16446,225542.653,225542.653,-141763.704,225542.653,-123527.747,,,,1181544.348076,2537.701446,,,,,,,,,,1.0,,,GCB99,AUTRES COMMERCES DE DETAIL ALIMENTAIRES EN MAGASIN SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,,1001.0,2017-10-24
16782,,0.0,-497.592,0.0,-463.167,,,,2403.828241,,,,,,,,,,,,,,IBA02,RESTAURANTION DE TYPE RAPIDE,,,TUNIS,1000.0,1997-10-13
16996,,0.0,-1201.91,0.0,-1011.562,,,,6318.298449,,,,,,,,,,,4.0,,,CQB01,FABRICATION DE RADIATEURS ET DE CHAUDIERES POUR LE CHAUFFAGE CENTRAL,CQ,INDUSTRIE MANUFACTURIERE,EL OMRANE,1005.0,1992-04-30
17006,338504.0,355262.082,-359568.105,355262.082,-358060.509,,,,8404.10763,85.001197,,,,,,,,,,,P1004,COMMERCANT DANS L'HABILLEMENT ET CHAUSSURES,,,,,BAB SOUIKA,1006.0,1992-06-16
17242,441709.177,441709.177,-424585.404,441709.177,-424194.8,,,,,159460.401194,,,,,,,,,,,,,MCA02,ACTIVITES D'INGENIERIE,MC,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",TUNIS BELVEDERE,1002.0,1992-08-21
17246,337424.929,337424.929,-6718.86,337424.929,-6718.265,180000,180000.0,0,134017.869893,7240.92206,,,,,,1.0,,,6.0,5.0,,,CEA99,PREPARATION DE FIBRES TEXTILES ET FILATURE,CE,INDUSTRIE MANUFACTURIERE,,,2018-09-21
17306,,,,,,,,,,0.0,,,,,,,,,,,,,GCF01,COMMERCE DE DETAIL DE LIVRES EN MAGASIN SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TOURBET EL BEY,1008.0,1993-03-18
17316,78400.0,93709.737,-73966.062,93709.737,-72926.002,"7886,695",0.0,"7886,695",,27692.403071,,,,,,,518.007,-10806.887,84.0,,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,,,,,LE BARDO,2000.0,2016-11-30
17319,,0.0,-520.183,0.0,-483.565,,,,2554.821936,,,,,,,,,,,1.0,,,GAB99,ENTRETIEN ET REPARATION DE VEHICULES AUTOMOBILES,,,EL  MOUROUJ,2074.0,1998-04-15
17341,,0.0,-588.492,0.0,-545.245,,,,3011.338827,,,,,,,,,,,4.0,,,NEB02,AUTRES ACTIVITES DE NETTOYAGE DES BATIMENTS ET NETTOYAGE INDUSTRIEL,NE,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,CITE DES MEDECINS,2092.0,1998-06-10
17588,,0.0,-613.9,0.0,-256.386,"5031,254",0.0,"5031,254",957.582038,,,,,,,,,,,2.0,,,GAC01,COMMERCE DE GROS D'EQUIPEMENTS AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,AEROPORT TUNIS CARTHAGE,2035.0,1994-09-30
17841,630369.033,13746943.15,-13598505.369,13746943.15,-13594541.917,"26827,2",0.0,"26827,2",241916.231465,12130.118832,,,,,,,,,,,,,GBA99,INTERMEDIAIRES DU COMMERCE EN PRODUITS DIVERS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,ARIANA,2080.0,2012-03-02
17894,,,,,,,,,,0.0,,,,O,O,,,,,,,,GCE01,COMMERCE DE DETAIL DE TEXTILES EN MAGASIN SPECIALISE,,,EL MENZAH 1,1004.0,1995-09-26
17918,1200.0,2552.471,-1891.677,2552.471,-1518.738,,,,1801.754506,,1.0,1.0,,,,,,,,0.0,,,GCG02,COMMERCE DE DETAIL DE CHAUSSURES ET D'ARTICLES EN CUIR EN MAGASIN SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,LE KRAM,2015.0,1995-11-01
17927,,,,,,,,,,0.0,,,,,,,,,,5.0,,,CFA06,FABRICATION DE VETEMENTS DE DESSOUS,CF,INDUSTRIE MANUFACTURIERE,BEN AROUS,2013.0,1958-04-05
17954,,0.0,-2213.213,0.0,-1905.219,,,,13104.818742,,,,,O,O,,,,,4.0,P9904,SANS PROFESSION,,,,,SAIDA MANOUBIA,1089.0,1958-04-05
18108,,,,,,,,,,0.0,,,,,,,,,,,,,EDD99,DEPOLLUTION ET AUTRES SERVICES DE GESTION DES DECHETS,ED,"PRODUCTION ET DISTRIBUTION D'EAU, ASSAINISSEMENT, GESTION DES DECHETS ET DEPOLLUION",TUNIS BELVEDERE,1002.0,1958-04-05
18201,,0.0,-539.134,0.0,-500.678,,,,2681.46018,,,,,O,O,,,,,,,,GCA99,AUTRE COMMERCE DE DETAIL EN MAGASIN NON SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOLIMAN,8020.0,1958-04-05
18310,,,,,,,,,,0.0,,,,,,,,,,,,,EDD99,DEPOLLUTION ET AUTRES SERVICES DE GESTION DES DECHETS,ED,"PRODUCTION ET DISTRIBUTION D'EAU, ASSAINISSEMENT, GESTION DES DECHETS ET DEPOLLUION",CITE EL MHIRI,2045.0,1999-12-13
18631,,,,,,1300,0.0,1300,,0.0,,,,,,,,,,,P0402,DIRECTEURS D'ENTREPRISES,,,,,TUNIS BELVEDERE,1002.0,1958-04-05
18687,58.145,58.145,-2409.43,58.145,-2143.025,"4207,08",4207.08,0,14388.251706,,,,,,,3.0,,,6.0,,,,MEA01,ACTIVITES DES AGENCES DE PUBLICITE,ME,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",BAB BHAR,1000.0,1958-04-05
18769,,0.0,-1264.773,0.0,-1069.223,,,,6911.754939,,,,,,,,,,,4.0,,,MBB99,CONSEIL POUR LES AFFAIRES ET AUTRES CONSEILS DE GESTION,MB,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",,,2023-03-13
18810,,,,,,,,,,0.0,,,,,,,,,,,P1401,CADRES ADMINISTRATIFS ET FINANCIERS,,,,,REPUBLIQUE,1001.0,1958-04-05
18817,896194.334,1045572.353,-1113048.218,1045572.353,-1106636.978,"107400,805",0.0,"107400,805",27535.030846,5402.005298,3.0,3.0,,,,,,,,0.0,,,HDA01,ENTREPOSAGE ET STOCKAGE FRIGORIFIQUE,HD,TRANSPORTS ET ENTREPOSAGE,BAB SIDI ABDESSALEM,1006.0,1958-04-05
18963,,,,,,"190500,304",190500.304,0,,45068.374783,,,,,,6.0,,,18.0,,,,NCA01,ACTIVITES DES AGENCES DE VOYAGE,NC,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,TUNIS BELVEDERE,1002.0,2018-12-24
18988,229352.431,229782.8,-232951.043,229782.8,-232056.442,,,,23567.718898,3222.898194,,,,,,,,,,4.0,,,GCF02,COMMERCE DE DETAIL DE JOURNAUX ET PAPETERIE EN MAGASIN SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BAB BHAR,1000.0,1958-04-05
19126,,0.0,-521.055,0.0,-484.352,,,,2560.62175,0.0,,,,,,,,,,1.0,,,GCA03,COMMERCE DE DETAIL DE  PRODUITS DIVERS DE L'ARTISANAT,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TUNIS,1002.0,2000-03-01
19129,38397363.689,39605772.565,-39501517.219,39605758.88,-39471393.222,"2942263,167",0.0,"2942263,167",203838.0238,65994.27286,,,,,,,,-106222.05,,,,,TBB99,ACTIVITES INDIFFERENCIEES DES MENAGES EN TANT QUE PRODUCTEURS DE SERVICES POUR USAGE PROPRE,TB,ACTIVITES DES MENAGES EN TANT QU'EMPLOYEURS; ACTIVITES DES MENAGES EN TANT  PRODUCTEURS DE BIENS ET SERVICES POUR USAGE PROPRE,MEGRINE,2033.0,2016-04-05
19164,759592.177,1662984.971,-1736583.515,862966.051,-1730044.332,520000,0.0,520000,101998.272879,14438.900093,,,,,,,65114.769,-861541.563,126.0,0.0,,,CXF99,AUTRES ACTIVITES MANUFACTURIERES N.C.A.,CX,INDUSTRIE MANUFACTURIERE,MEGRINE,2033.0,2022-08-29
19165,6955353.714,28088152.429,-28706350.695,9518352.124,-28647779.221,"26329287,464",3038194.161,"23291093,303",2332685.220389,47556.75775,5.0,,5.0,,,10.0,5957247.069,-19197168.025,829.0,,,,CQB99,"FABRICATION D'AUTRES RESERVOIRS, CITERNES ET CONTENEURS METALLIQUES",CQ,INDUSTRIE MANUFACTURIERE,MEGRINE,2033.0,2021-02-23
19166,,,,,,,,,191.513863,0.0,,,,O,O,,,,12.0,5.0,,,CLA04,FABRICATION D'AUTRES PRODUITS CHIMIQUES ORGANIQUES DE BASE,CL,INDUSTRIE MANUFACTURIERE,,,2019-08-07
19221,57000.0,57000.0,-5089.622,57000.0,-4980.042,,,,41529.244641,0.0,,,,,,,,,,2.0,,,FAA99,PROMOTION IMMOBILIERE,FA,CONSTRUCTION,CHARGUIA 1,2035.0,2014-05-29
19329,497589.852,497589.852,-447685.687,497589.852,-447409.197,"11763,6",0.0,"11763,6",,113200.293668,,,,,,,,,,0.0,,,FCD99,AUTRES TRAVAUX DE CONSTRUCTION SPECIALISES N.C.A.,FC,CONSTRUCTION,MEGRINE,2033.0,2022-09-06
19334,,0.0,-697.67,0.0,-643.828,,,,3741.039336,7302.238904,,,,,,,,,,,,,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,,,2022-12-06
19428,,0.0,-221.634,0.0,-213.99,,,,559.478536,,,,,,,,,,,,,,GBC08,COMMERCE DE GROS SPECIALISE D'AUTRES PRODUITS ALIMENTAIRES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BAB BHAR,1000.0,1958-04-05
19491,,0.0,-142.8,0.0,-142.8,,,,,431.937358,,,,,,,,,,,,,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,FA,CONSTRUCTION,SIDI HASSINE,1095.0,1958-04-05
19551,,0.0,-1971.445,0.0,-1709.63,,,,11484.282775,,,,,O,O,,,,,4.0,,,AAD01,ELEVAGE DE VACHES LAITIERES,AA,"AGRICULTURE, SYLVICULTURE ET PECHE",,,2022-07-15
19620,,0.0,-717.008,0.0,-661.289,,,,3870.273347,,,,,,,,,,,,,,GBG05,COMMERCE DE GROS DE QUINCAILLERIE ET FOURNITURES POUR PLOMBERIE ET CHAUFFAGE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,,,2022-12-06
19657,64642.205,64642.205,-54774.129,64642.205,-54695.827,,,,,38732.645317,,,,,,,,,,,,,CJA02,AUTRE IMPRIMERIE (LABEUR),CJ,INDUSTRIE MANUFACTURIERE,EL MOUROUJ,2074.0,1958-04-05
19660,814254.752,6661265.632,-6529338.217,980018.612,-6504082.369,"4612903,41",2354908.811,"2257994,59891",179936.638178,11015.738265,1.0,1.0,,,,16.0,309283.578,-5671074.622,541.0,1.0,,,BEB99,ACTIVITES DE SOUTIEN AUX AUTRES INDUSTRIES EXTRACTIVES,BE,INDUSTRIES EXTRACTIVES,TUNIS BELVEDERE,1002.0,2018-10-26
19683,2591113.587,34358848.306,-34351309.853,6567672.81,-34339347.159,"14812183,085",0.0,"14812183,085",1606884.454013,51020.359328,,,,,,1.0,1198061.397,-28718499.135,892.0,,,,BEB99,ACTIVITES DE SOUTIEN AUX AUTRES INDUSTRIES EXTRACTIVES,BE,INDUSTRIES EXTRACTIVES,ARIANA,2080.0,2021-03-17
19693,,0.0,-152.344,0.0,-151.424,,,,96.383419,,,,,,,,,,,,,,CQH06,FABRICATION D'AUTRES OUVRAGES METALLIQUES N.C.A.,CQ,INDUSTRIE MANUFACTURIERE,EL OUERDIA,1009.0,2000-02-25
19694,,,,,,,,,,0.0,,,,,,,,,,,,,DAA03,DISTRIBUTION D'ELECTRICITE,DA,"PRODUCTION ET DISTRIBUTION D'ELECTRICITE, DE GAZ, DE VAPEUR ET D'AIR CONDITIONNE",CITE EL KHADRA,1003.0,2000-02-28
19763,,0.0,-142.8,0.0,-142.8,,,,,1074.352482,,,,,,,,,,,,,FAA99,PROMOTION IMMOBILIERE,FA,CONSTRUCTION,CITE EL MAHRAJENE,1082.0,1958-04-05
19767,,,,,,,,,,0.0,,,,,,,,,,,,,CRG99,FABRICATION DE MATERIELS OPTIQUE ET PHOTOGRAPHIQUE,CR,INDUSTRIE MANUFACTURIERE,HABIB THAMEUR,1069.0,2013-08-23
19935,,0.0,-832.53,0.0,-636.676,"1211,25",0.0,"1211,25",3722.950317,,,,,,,,,,,4.0,,,CJA03,ACTIVITES DE PRE-PRESSE,CJ,INDUSTRIE MANUFACTURIERE,BAB EL JAZIRA,1000.0,1958-04-05
20224,,,,,,,,,105.899068,0.0,,,,O,O,,,,4.0,,,,GCA01,COMMERCE D'ALIMENTATION GENERALE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TUNIS BELVEDERE,1002.0,2020-10-20
20271,,0.0,-1032.788,0.0,-865.544,,,,5916.792558,,,,,,,,,,,,,,AAG99,"CHASSE, PIEGEAGE ET SERVICES ANNEXES",AA,"AGRICULTURE, SYLVICULTURE ET PECHE",,,2023-02-01
20314,,0.0,-126.832,0.0,-123.08,,,,398.894805,,,,,,,,,,,,,,MDB99,RECHERCHE-DEVELOPPEMENT EN SCIENCES HUMAINES ET SOCIALES,MD,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",EL HABIBIA,2012.0,2000-11-01
20359,,,,,,,,,,0.0,,,,,,,,,,,,,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,CITE EL MOUROUJ 3 BIS,2074.0,1958-04-05
20385,,0.0,-153.103,0.0,-152.109,,,,101.466736,,,,,,,,,,,,,,CWA99,FABRICATION D'AUTRES MEUBLES,CW,INDUSTRIE MANUFACTURIERE,TUNIS BELVEDERE,1002.0,1958-04-05
20410,615128.3,615128.3,-611860.636,615128.3,-610211.194,,,,1070.308835,2582.591254,,,,O,O,,,,,,,,CAH99,FABRICATION D'AUTRES PRODUITS ALIMENTAIRES N.C.A.,CA,INDUSTRIE MANUFACTURIERE,GOUBELLAT,9080.0,2003-10-02
20527,24988.1,24988.1,-25514.298,24988.1,-25481.379,,,,7.870219,1033.637126,,,,,,,,,,,,,CQG04,FABRICATION D'OUTILLAGE MECANIQUE,CQ,INDUSTRIE MANUFACTURIERE,REPUBLIQUE,1001.0,1996-03-08
20549,,0.0,-324.215,0.0,-306.615,,,,1245.086857,,,,,,,,,,,,,,JFB01,ACTIVITES DES AGENCES DE PRESSE,JF,INFORMATION ET COMMUNICATION,BAB BHAR,1000.0,1958-04-05
20566,,,,,,,,,,0.0,,,,,,,,,,,,,FAA99,PROMOTION IMMOBILIERE,FA,CONSTRUCTION,CITE EL MHIRI,2045.0,1958-04-05
20733,,,,,,,,,,0.0,,,,,,,,,,,,,CAD01,FABRICATION D'HUILES D'OLIVES,CA,INDUSTRIE MANUFACTURIERE,BAB EL KHADRA,1075.0,1958-04-05
20801,,0.0,-1446.535,0.0,-1223.423,,,,7888.595964,,,,,,,,,,,,,,HDB02,SERVICES AUXILIAIRES DES TRANSPORTS PAR EAU,HD,TRANSPORTS ET ENTREPOSAGE,,,2022-09-01
20818,,0.0,-131.171,0.0,-125.38,,,,851.726901,0.0,,,,,,,,,,0.0,P9904,SANS PROFESSION,,,,,,,2021-06-15
20847,,,,,,,,,,0.0,,,,,,,,,,,P0599,AUTRES PROFESSIONS LIBERALES,,,,,REPUBLIQUE,1001.0,2017-05-10
20880,,0.0,-1366.182,0.0,-1174.936,,,,7163.920978,292.64081,,,,,,,,,,,,,CRC99,FABRICATION D'EQUIPEMENTS DE COMMUNICATION,CR,INDUSTRIE MANUFACTURIERE,,,2022-09-01
21060,,,,,,,,,20995.41429,,,,,O,O,,,,,,,,IBA01,RESTAURANTION TRADITIONNELLE,IB,HEBERGEMENT ET RESTAURATION,BAB BHAR,1000.0,1958-04-05
21162,,0.0,-851.226,0.0,-782.482,,,,4767.28223,,,,,,,,,,,,,,CIA02,FABRICATION DE PAPIER ET DE CARTON,CI,INDUSTRIE MANUFACTURIERE,LA MANNOUBA,2010.0,1999-06-30
21279,,0.0,-1110.469,0.0,-930.577,,,,5835.249367,,,,,,,,,,,,P9904,SANS PROFESSION,,,,,,,2022-09-01
21291,,0.0,-992.07,0.0,-777.919,4004,0.0,4004,3070.290449,3993.030136,,,,O,O,,,,,4.0,,,MEB99,ETUDES DE MARCHE ET SONDAGES,ME,"ACTIVITES SPECIALISEES, SCIENTIFIQUES ET TECHNIQUES",TUNIS BELVEDERE,1002.0,2014-08-25
21385,,0.0,-613.145,0.0,-576.755,,,,2563.132353,,,,,O,O,,,,,,,,AAF99,AUTRES ACTIVITES DE SOUTIEN À L'AGRICULTURE ET TRAITEMENT PRIMAIRE DES RECOLTES,AA,"AGRICULTURE, SYLVICULTURE ET PECHE",REPUBLIQUE,1001.0,1958-04-05
21443,,3019.456,0.0,3019.456,0.0,,,,3011.183517,,,,,O,O,,,,,,,,GCE04,COMMERCE DE DETAIL D'APPAREILS ELECTROMENAGERS EN MAGASIN SPECIALISE,,,TUNIS,1000.0,2000-10-09
21456,,0.0,-108.696,0.0,-108.555,,,,33.179684,6.780397,,,,,,,,,,0.0,,,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MEGRINE,2033.0,2000-11-03
21460,,,,,,,,,,0.0,,,,,,,,,,,,,GBD06,COMMERCE DE GROS DE PRODUITS PHARMACEUTIQUES,,,TUNIS BELVEDERE.,1002.0,2000-11-06
21542,,0.0,-1572.16,0.0,-1336.856,,,,8728.198257,,,,,,,,,,,,,,GBA06,"INTERMEDIAIRES DU COMMERCE EN TEXTILES, HABILLEMENT, FOURRURES, CHAUSSURES ET ARTICLES EN CUIR",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,BEN AROUS,2013.0,2022-07-12
21645,,0.0,-351.398,0.0,-331.16,,,,1426.733068,0.0,,,,,,,,,,,,,CIA02,FABRICATION DE PAPIER ET DE CARTON,CI,INDUSTRIE MANUFACTURIERE,REPUBLIQUE,1001.0,1958-04-05
21675,36399.898,42032.41,-47959.289,42032.41,-47737.428,"22216,661",0.0,"22216,661",17.731189,4288.765923,,,,,,,4436.363,-8851.262,19.0,,,,HDB99,AUTRES SERVICES AUXILIAIRES DES TRANSPORTS,HD,TRANSPORTS ET ENTREPOSAGE,BAB BHAR,1000.0,1958-04-05
21741,,0.0,-308.602,0.0,-163.592,"702,25",0.0,"702,25",221.310175,,,,,,,1.0,,,1.0,,,,CFA06,FABRICATION DE VETEMENTS DE DESSOUS,CF,INDUSTRIE MANUFACTURIERE,REPUBLIQUE,1001.0,1999-11-19
21749,,,,,,,,,,1894.79452,,,,,,,,,,,,,GAC01,COMMERCE DE GROS D'EQUIPEMENTS AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TUNIS BELVEDERE,1002.0,1999-11-29
21834,231853.2,343172.025,-272826.231,342529.425,-268403.908,"179409,42",0.0,"179409,42",36660.415873,1252.618473,,,,O,O,,,-29428.142,32.0,,,,DAC99,PRODUCTION ET DISTRIBUTION DE VAPEUR ET D'AIR CONDITIONNE,DA,"PRODUCTION ET DISTRIBUTION D'ELECTRICITE, DE GAZ, DE VAPEUR ET D'AIR CONDITIONNE",REPUBLIQUE,1001.0,2021-04-29
21899,,0.0,-1217.727,0.0,-1010.799,,,,6483.284619,,,,,,,,,,,,,,GBF01,COMMERCE DE GROS DE MATERIEL AGRICOLE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,,,2022-09-01
21919,,0.0,-773.298,0.0,-712.115,"12425,526",12425.526,0,4246.507764,,,,,,,34.0,,,94.0,,,,IBA01,RESTAURANTION TRADITIONNELLE,,,,,2023-02-01
22024,,0.0,-227.289,0.0,-219.097,,,,597.277526,,,,,,,,,,,,,,AAB06,CULTURE D'OLIVIERS,AA,"AGRICULTURE, SYLVICULTURE ET PECHE",CITE EL MOUSTAKBEL (LA MARSA),2078.0,2000-07-11
22059,114504.312,115252.312,-121378.748,115252.312,-121143.491,,,,25.480076,6585.966095,,,,,,,,,,,,,GCA99,AUTRE COMMERCE DE DETAIL EN MAGASIN NON SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,REPUBLIQUE,1001.0,1958-04-05
22127,,0.0,-397.988,0.0,-373.229,,,,1738.129106,,,,,O,O,,,,,1.0,,,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SIDI FATHALLAH,2023.0,1958-04-05
22178,1012.262,1012.262,-1012.262,1012.262,-927.039,,,,,0.0,,,,O,O,,,,,,P1402,CADRES COMMERCIAUX,,,,,BELLEVUE,1009.0,2021-08-17
22205,,0.0,-426.459,0.0,-398.937,,,,1928.382276,,,,,O,O,,,,,,,,GBG06,COMMERCE DE GROS DE PRODUITS CHIMIQUES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,CITE ETTADHAMEN,2041.0,1958-04-05
22274,280.0,280.0,-1417.559,280.0,-1208.972,,,,7697.174879,0.0,,,,,,,,,,5.0,P9904,SANS PROFESSION,GCF02,COMMERCE DE DETAIL DE JOURNAUX ET PAPETERIE EN MAGASIN SPECIALISE,,,,,2022-02-21
22330,409721.158,409721.158,-395546.544,409721.158,-394757.616,"93761,012",0.0,"93761,012",,24593.525939,,,,,,,19674.52,-33249.643,22.0,,,,NDB99,ACTIVITES LIEES AUX SYSTEMES DE SECURITE,ND,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,REPUBLIQUE,1001.0,1999-08-10
22449,12820.751,12820.751,-146.608,12820.751,-142.8,,,,,7448.351753,,,,,,,,,,,,,GBH99,COMMERCE DE GROS NON SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,CITE EL KHADRA,1003.0,1958-04-05
22526,,,,,,,,,,0.0,,,,O,O,,,,,,,,GBG06,COMMERCE DE GROS DE PRODUITS CHIMIQUES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOLIMAN,8020.0,1958-04-05
22638,13273.8,29919.8,-26439.452,13273.8,-26328.887,16646,0.0,16646,543.81606,1207.165131,,,,,,,0.0,-407.595,4.0,,,,JAA04,EDITION DE REVUES ET PERIODIQUES,JA,INFORMATION ET COMMUNICATION,BAB BHAR,1000.0,2011-09-13
22708,,0.0,-699.248,0.0,-659.118,,,,2829.770706,,,,,O,O,,,,,4.0,,,NEB99,AUTRES ACTIVITES DE NETTOYAGE,NE,ACTIVITES DE SERVICES ADMINISTRATIFS ET DE SOUTIEN,TEBOURBA,1130.0,2011-04-29
22889,500.225,500.225,-234.862,500.225,-229.819,,,,292.073558,0.0,,,,,,,,,,,,,JEA99,AUTRES ACTIVITES INFORMATIQUES,JE,INFORMATION ET COMMUNICATION,BAB BHAR,1000.0,2009-02-02
22924,,0.0,-895.608,0.0,-656.361,"3177,808",0.0,"3177,808",1830.362345,76.234027,,,,,,,,,,4.0,,,CAC05,TRANSFORMATION ET CONSERVATION DE FRUITS,CA,INDUSTRIE MANUFACTURIERE,REPUBLIQUE,1001.0,2012-05-22
22994,1045331.782,1115708.924,-1116111.302,1115702.974,-1115111.977,,,,0.58303,42141.981115,,,,,,,,,,,,,GCE04,COMMERCE DE DETAIL D'APPAREILS ELECTROMENAGERS EN MAGASIN SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TUNIS,1000.0,2011-04-27
23146,394730.653,7784900.168,-7375011.014,7784900.168,-7373461.753,"2519881,939",0.0,"2519881,939",263010.979813,1064.02512,,,,,,,272676.66,-1088812.981,274.0,1.0,,,AAA01,CULTURE DE CEREALES (À L'EXCEPTION DU RIZ),AA,"AGRICULTURE, SYLVICULTURE ET PECHE",CHARGUIA 2,2035.0,2013-10-10
23159,34472.121,34472.121,-35684.061,34472.121,-34472.121,"8870737,616",8860037.616,10700,508392.327013,,,,,O,O,6.0,,,7.0,5.0,,,CAC05,TRANSFORMATION ET CONSERVATION DE FRUITS,CA,INDUSTRIE MANUFACTURIERE,,,2018-10-03
23172,,0.0,-457.627,0.0,-427.08,,,,2136.755745,,,,,O,O,,,,,,,,GCG05,COMMERCE DE DETAIL DE PARFUMERIE ET DE PRODUITS DE BEAUTE EN MAGASIN SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TUNIS BELVEDERE,1002.0,2009-08-31
23199,,0.0,-889.647,0.0,-842.26,,,,3358.679372,,,,,O,O,,,,,,,,GBA99,INTERMEDIAIRES DU COMMERCE EN PRODUITS DIVERS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TS,1002.0,2007-01-18
23212,14985329.192,15240695.753,-17412733.079,15240695.753,-17387712.179,"13718317,51",0.0,"13718317,51",78486.072317,205194.533221,,,,,,,,,5.0,,,,GAA01,COMMERCE DE VOITURES ET DE VEHICULES AUTOMOBILES LEGERS,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,CHARGUIA 1,2035.0,2019-12-30
23430,,,,,,,,,,0.0,,,,,,,,,60.0,,P0801,AGRICULTEURS,,,,,OUED ELLIL,2021.0,1993-09-09
23436,4606928.25,9138333.477,-9227902.894,9138333.477,-9227771.994,"13537853,871",0.0,"13537853,871",,283461.456063,,,,,,,2842535.354,-4532359.738,110.0,1.0,,,KAB99,ACTIVITES DES SOCIETES HOLDING,KA,ACTIVITES FINANCIERES ET D'ASSURANCE,AEROPORT TUNIS CARTHAGE,2035.0,2008-06-20
23448,,,,,,,,,,2590.017567,,,,,,,,,,,,,GAC01,COMMERCE DE GROS D'EQUIPEMENTS AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,CHARGUIA 1,2035.0,2008-08-19
23489,,0.0,-1228.611,0.0,-1027.964,,,,6608.591101,,,,,,,,,,,,P9904,SANS PROFESSION,,,,,,,2022-09-14
23515,146800.0,146835.7,-148159.335,146835.7,-147563.383,,,,,28481.383638,,,,,,,,-135685.233,39.0,,,,CRA01,FABRICATION DE COMPOSANTS ELECTRONIQUES,CR,INDUSTRIE MANUFACTURIERE,BORJ CEDRIA,2084.0,2012-06-14
23520,4580.255,4580.255,-3784.39,4580.255,-3173.736,,,,2443.201101,19.814695,2.0,1.0,1.0,O,O,,,,,0.0,,,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,FA,CONSTRUCTION,BERGE DU LAC,1053.0,2009-10-02
